0,ПЕРЕВОД В *,*,*,<think>#Newline        <set name="topic">TRANSLATOR</set>#Newline      </think>#Newline      <think>#Newline        <set name="languetraduction">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <li>#Newline        Перевод в <star/>#Comma cкажи мне: ОСТАНОВИТЬ ПЕРЕВОДЧИК#Comma и я остановлюсь#Newline      </li>,_inmoovTranslator.aiml
0,ПЕРЕВОД НА *,*,*,<srai>ПЕРЕВОД В <star index="1"/></srai>,_inmoovTranslator.aiml
0,ПЕРЕВЕДИТЕ *,*,*,<oob>#Newline        <mrl>#Newline          <service>python</service>#Newline          <method>exec</method>#Newline          <param>translateText("<star index="1"/>"#Comma"<get name="languetraduction"/>")</param>#Newline        </mrl>#Newline      </oob>,_inmoovTranslator.aiml
0,ПЕРЕВОД * В *,*,*,<oob>#Newline        <mrl>#Newline          <service>python</service>#Newline          <method>exec</method>#Newline          <param>translateText("<star index="1"/>"#Comma"<star index="2"/>")</param>#Newline        </mrl>#Newline      </oob>,_inmoovTranslator.aiml
0,ПЕРЕВОД * НА *,*,*,<srai>ПЕРЕВЕДИТЕ <star index="1"/> IN <star index="2"/></srai>,_inmoovTranslator.aiml
0,AZURE_ERROR_1,*,*,Извините#Comma проблема связана с сервером Azure#Comma повторите попытку и проверьте ключ. !,_inmoovTranslator.aiml
0,AZURE_ERROR_2 *,*,*,Я не знаю этот язык <star index="1"/>#Comma Или неправильный синтаксис в файле azure !,_inmoovTranslator.aiml
0,AZURE_ERROR_3,*,*,Кажется#Comma у меня проблемы с подключением к серверу .,_inmoovTranslator.aiml
0,# ОСТАНОВИТЬ ПЕРЕВОДЧИК #,*,TRANSLATOR,<think>#Newline        <set name="topic">GESTURES</set>#Newline      </think>#Newline      <think>#Newline        <set name="languetraduction">en</set>#Newline      </think>#Newline      <li>Хорошо#Comma я перестану переводить#Comma было приятно говорить на этом языке</li>,_inmoovTranslator.aiml
0,#,*,TRANSLATOR,<oob>#Newline          <mrl>#Newline            <service>python</service>#Newline            <method>exec</method>#Newline            <param>translateText("<star index="1"/>"#Comma"<get name="languetraduction"/>")</param>#Newline          </mrl>#Newline        </oob>,_inmoovTranslator.aiml
